@relation 'AirQualityUCI_Weka-weka.filters.unsupervised.attribute.Add-NTEST-Clast-W1.0-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3,5,7,9-11,13'

@attribute DateTime date 'yyyy-MM-dd HH:mm:ss'
@attribute CO(GT) numeric
@attribute C6H6(GT) numeric
@attribute NOx(GT) numeric
@attribute NO2(GT) numeric
@attribute RH numeric

@data
'2004-07-21 15:00:00',2.15275,10.3,98,107,14.2
'2004-07-21 16:00:00',2.15275,10.2,97,106,14.4
'2004-07-21 17:00:00',2.15275,11.5,87,99,14.5
'2004-07-21 18:00:00',4.1,17,124,140,18.8
'2004-07-21 19:00:00',3.8,21.5,165,163,25.5
'2004-07-21 20:00:00',3.4,18.6,164,144,29.9
'2004-07-21 21:00:00',2.9,15.3,122,120,33.2
'2004-07-21 22:00:00',3.1,17,134,120,35.8
'2004-07-21 23:00:00',3.5,14.4,121,106,39.1
'2004-07-22 00:00:00',2.4,13.6,112,95,43.3
'2004-07-22 01:00:00',1.6,9.6,62,70,46.1
'2004-07-22 02:00:00',1.3,6.4,50,67,47.1
'2004-07-22 03:00:00',0.9,4.8,246.896735,113.091251,51.4
'2004-07-22 04:00:00',1,5.4,72,70,55.4
'2004-07-22 05:00:00',0.8,4.1,48,50,50.6
'2004-07-22 06:00:00',1.1,6.3,58,60,49.2
'2004-07-22 07:00:00',4.4,26.9,306,127,50.9
'2004-07-22 08:00:00',2.15275,35.6,351,149,46.3
'2004-07-22 09:00:00',2.15275,17.5,252,158,42
'2004-07-22 10:00:00',3.3,19.9,266,190,29.9
'2004-07-22 11:00:00',2.1,12.6,159,127,22.9
'2004-07-22 12:00:00',2.1,14,144,130,19
'2004-07-22 13:00:00',2,12.2,117,125,15.8
'2004-07-22 14:00:00',1.5,11.1,108,113,14.3
'2004-07-22 15:00:00',2.1,14.3,153,143,13
'2004-07-22 16:00:00',2.3,15.1,166,157,12.6
'2004-07-22 17:00:00',2.8,18.6,179,170,14.8
'2004-07-22 18:00:00',3.6,22,225,187,18.2
'2004-07-22 19:00:00',4,23,261,181,21.3
'2004-07-22 20:00:00',3.7,21.1,228,158,25.5
'2004-07-22 21:00:00',2.5,15,137,112,30.4
'2004-07-22 22:00:00',2.3,13.6,116,100,35.4
'2004-07-22 23:00:00',2.5,14.6,143,105,38.7
'2004-07-23 00:00:00',2.7,16.3,157,107,38.7
'2004-07-23 01:00:00',1.3,8.8,72,72,40.5
'2004-07-23 02:00:00',0.8,6,42,59,39.8
'2004-07-23 03:00:00',0.9,5.5,246.896735,113.091251,48.5
'2004-07-23 04:00:00',0.5,3.9,34,55,45.8
'2004-07-23 05:00:00',0.8,5.8,74,70,51.5
'2004-07-23 06:00:00',1,8.2,75,59,46.5
'2004-07-23 07:00:00',2.9,20.1,199,95,48.3
'2004-07-23 08:00:00',3.8,25.5,262,120,42.8
'2004-07-23 09:00:00',3.5,21.6,236,133,37.6
'2004-07-23 10:00:00',2.4,15.5,186,133,28.5
'2004-07-23 11:00:00',1.8,11.2,132,120,22.9
'2004-07-23 12:00:00',2.1,15.4,140,132,17.5
'2004-07-23 13:00:00',2.1,14.6,143,135,14.6
'2004-07-23 14:00:00',1.5,12.5,99,121,15.2
'2004-07-23 15:00:00',1.5,12.3,107,123,13.8
'2004-07-23 16:00:00',1.8,13.2,130,129,13.8
'2004-07-23 17:00:00',2.1,14.7,133,129,16.5
'2004-07-23 18:00:00',3,19.9,188,156,20.3
'2004-07-23 19:00:00',2.8,19.1,155,131,24.1
'2004-07-23 20:00:00',2.5,14.8,154,115,28.3
'2004-07-23 21:00:00',1.4,8.6,95,79,33.9
'2004-07-23 22:00:00',1.7,11,110,86,36.6
'2004-07-23 23:00:00',1.8,13,116,91,38.4
'2004-07-24 00:00:00',2.4,15.2,153,99,39.9
'2004-07-24 01:00:00',1.9,12.1,111,83,42.8
'2004-07-24 02:00:00',1.4,9.9,79,74,44.5
'2004-07-24 03:00:00',0.8,6,246.896735,113.091251,46.6
'2004-07-24 04:00:00',0.7,6.3,47,64,48.5
'2004-07-24 05:00:00',0.8,5.5,61,61,52.2
'2004-07-24 06:00:00',0.7,5.8,56,62,50.5
'2004-07-24 07:00:00',1,8.1,69,65,49.1
'2004-07-24 08:00:00',1.7,10,109,79,50.8
'2004-07-24 09:00:00',1.9,9.9,111,90,46.9
'2004-07-24 10:00:00',2.3,13.1,150,116,34.5
'2004-07-24 11:00:00',1.7,9.2,87,89,26.5
'2004-07-24 12:00:00',1.3,6.7,64,68,26.3
'2004-07-24 13:00:00',1.2,6.5,47,53,27.1
'2004-07-24 14:00:00',0.8,3.4,34,34,32.4
'2004-07-24 15:00:00',0.9,3.8,37,38,28.8
'2004-07-24 16:00:00',1.1,5.2,49,53,28.2
'2004-07-24 17:00:00',1.2,6,54,62,29.6
'2004-07-24 18:00:00',1.3,6,70,82,33.4
'2004-07-24 19:00:00',1.4,5.6,76,88,37.9
'2004-07-24 20:00:00',1.2,4.4,59,70,41.9
'2004-07-24 21:00:00',0.9,3.7,44,53,45.9
'2004-07-24 22:00:00',1.1,5,47,57,45.7
'2004-07-24 23:00:00',1.5,7.1,71,73,47.1
'2004-07-25 00:00:00',1.7,7.9,90,83,69.3
'2004-07-25 01:00:00',0.9,3.7,45,52,63.5
'2004-07-25 02:00:00',0.7,3.6,44,52,56.9
'2004-07-25 03:00:00',0.4,2.1,246.896735,113.091251,53.1
'2004-07-25 04:00:00',2.15275,2,15,26,59.6
'2004-07-25 05:00:00',0.3,1.3,10,17,69.1
'2004-07-25 06:00:00',0.4,1.7,19,28,64.4
'2004-07-25 07:00:00',0.4,1.5,20,29,57.9
'2004-07-25 08:00:00',0.5,1.6,30,37,56.9
'2004-07-25 09:00:00',0.5,1.7,24,31,54.8
'2004-07-25 10:00:00',0.7,2.7,35,46,47.4
'2004-07-25 11:00:00',0.9,3.6,48,66,43.7
'2004-07-25 12:00:00',0.8,3,41,54,42.6
'2004-07-25 13:00:00',0.8,2.9,37,50,40.8
'2004-07-25 14:00:00',0.7,2.5,32,44,38.6
'2004-07-25 15:00:00',0.8,3.1,43,52,34.5
'2004-07-25 16:00:00',0.7,2.3,28,37,36.3
'2004-07-25 17:00:00',0.8,3,38,51,41.3
'2004-07-25 18:00:00',1.2,4,72,78,47.5
'2004-07-25 19:00:00',1.6,6.3,89,90,41.3
'2004-07-25 20:00:00',1.6,6.6,103,110,41.6
'2004-07-25 21:00:00',1.5,7.3,77,86,43.4
'2004-07-25 22:00:00',1.5,6.8,84,88,44.1
'2004-07-25 23:00:00',1.5,6.3,82,91,45.5
'2004-07-26 00:00:00',1.5,5.9,81,93,47.2
'2004-07-26 01:00:00',1.2,4.8,50,68,48
'2004-07-26 02:00:00',0.8,2.9,30,48,45.7
'2004-07-26 03:00:00',2.15275,2.2,246.896735,113.091251,46.3
'2004-07-26 04:00:00',2.15275,1.8,14,22,46.8
'2004-07-26 05:00:00',2.15275,2.5,51,59,47.6
'2004-07-26 06:00:00',2.15275,6.8,120,102,48.5
'2004-07-26 07:00:00',2.15275,11.2,180,116,46.3
'2004-07-26 08:00:00',2.15275,9.7,168,109,42.7
'2004-07-26 09:00:00',2.15275,7.2,111,98,38.9
'2004-07-26 10:00:00',2.15275,6.8,111,97,31.5
'2004-07-26 11:00:00',2.15275,8.1,97,97,26.9
'2004-07-26 12:00:00',2.15275,8.3,90,90,26.5
'2004-07-26 13:00:00',2.15275,8.6,87,92,24.8
'2004-07-26 14:00:00',2.15275,5.3,67,76,24.1
'2004-07-26 15:00:00',2.15275,8.1,84,97,22.8
'2004-07-26 16:00:00',2.15275,8.2,86,101,23.8
'2004-07-26 17:00:00',2.15275,12,124,118,23.5
'2004-07-26 18:00:00',2.15275,17.6,144,129,28.2
'2004-07-26 19:00:00',2.15275,14.5,130,131,27.9
'2004-07-26 20:00:00',2.15275,11.8,122,130,29.9
'2004-07-26 21:00:00',2.15275,9.4,82,106,33.1
'2004-07-26 22:00:00',2.15275,7,62,92,35.8
'2004-07-26 23:00:00',2.15275,8,65,97,37.9
'2004-07-27 00:00:00',2.15275,6,52,80,35.5
'2004-07-27 01:00:00',2.15275,4.3,22,40,38.6
'2004-07-27 02:00:00',2.15275,4.1,27,49,40.9
'2004-07-27 03:00:00',2.15275,2,246.896735,113.091251,40.6
'2004-07-27 04:00:00',2.15275,2.4,29,46,43.4
'2004-07-27 05:00:00',2.15275,2.7,29,37,42.3
'2004-07-27 06:00:00',2.15275,6.9,135,92,48.8
'2004-07-27 07:00:00',2.15275,9.2,181,115,46.8
'2004-07-27 08:00:00',2.15275,9.6,119,102,45.1
'2004-07-27 09:00:00',2.15275,9.1,116,104,38.5
'2004-07-27 10:00:00',2.15275,9.3,143,109,31
'2004-07-27 11:00:00',2.15275,8.5,126,108,26.6
'2004-07-27 12:00:00',2.15275,6.9,94,90,26.2
'2004-07-27 13:00:00',2.15275,6.9,96,81,26.4
'2004-07-27 14:00:00',2.15275,6.4,90,87,25.6
'2004-07-27 15:00:00',2.15275,6.2,93,82,22.5
'2004-07-27 16:00:00',2.15275,7.3,101,99,22.2
'2004-07-27 17:00:00',2.15275,10.7,123,119,22.4
'2004-07-27 18:00:00',2.15275,11.9,136,128,22.7
'2004-07-27 19:00:00',2.15275,10.6,109,111,24.7
'2004-07-27 20:00:00',2.15275,9.3,124,114,24.2
'2004-07-27 21:00:00',2.15275,6.7,82,100,28.3
'2004-07-27 22:00:00',2.15275,7.2,69,88,28.4
'2004-07-27 23:00:00',2.15275,5.9,60,78,27.7
'2004-07-28 00:00:00',2.15275,8.7,90,101,28
'2004-07-28 01:00:00',2.15275,6.8,58,77,31.9
'2004-07-28 02:00:00',2.15275,3.8,53,78,34.7
'2004-07-28 03:00:00',2.15275,2.2,246.896735,113.091251,33.2
'2004-07-28 04:00:00',2.15275,3.2,45,65,41.2
'2004-07-28 05:00:00',2.15275,3.9,61,74,41.5
'2004-07-28 06:00:00',2.15275,6.3,76,83,42.5
'2004-07-28 07:00:00',2.15275,13.6,144,96,40.4
'2004-07-28 08:00:00',2.15275,26.7,221,120,38
'2004-07-28 09:00:00',2.15275,22.8,282,147,29.7
'2004-07-28 10:00:00',2.15275,16.2,235,148,18.6
'2004-07-28 11:00:00',2.15275,10.4,113,91,15.8
'2004-07-28 12:00:00',2.15275,11.3,93,94,15.3
'2004-07-28 13:00:00',2.15275,9.6,88,95,15.5
'2004-07-28 14:00:00',2.15275,7.8,87,92,16.2
'2004-07-28 15:00:00',2.15275,10.7,109,113,15
'2004-07-28 16:00:00',2.15275,10.8,106,111,13.7
'2004-07-28 17:00:00',2.15275,17.3,182,166,16.4
'2004-07-28 18:00:00',2.15275,17.7,246.896735,113.091251,16.8
'2004-07-28 19:00:00',2.15275,15.5,144,143,20.7
'2004-07-28 20:00:00',2.15275,13.6,144,131,26.1
'2004-07-28 21:00:00',2.15275,9.6,84,102,27.2
'2004-07-28 22:00:00',2.15275,9.5,74,94,27.4
'2004-07-28 23:00:00',2.15275,8.5,80,96,29
'2004-07-29 00:00:00',2.15275,9,78,88,30.1
'2004-07-29 01:00:00',2.15275,7.8,50,72,32.1
'2004-07-29 02:00:00',2.15275,2.6,18,33,30.9
'2004-07-29 03:00:00',2.15275,2.4,246.896735,113.091251,32.6
'2004-07-29 04:00:00',2.15275,1.9,21,33,34.4
'2004-07-29 05:00:00',2.15275,3.7,62,60,40.3
'2004-07-29 06:00:00',2.15275,7.1,74,72,41.2
'2004-07-29 07:00:00',2.15275,16.6,171,97,40.9
'2004-07-29 08:00:00',2.15275,26.6,287,136,36.6
'2004-07-29 09:00:00',2.15275,17.9,230,140,29.5
'2004-07-29 10:00:00',2.15275,17.9,261,171,19.4
'2004-07-29 11:00:00',2.15275,14,178,150,16.6
'2004-07-29 12:00:00',2.15275,10.1,116,117,16.7
'2004-07-29 13:00:00',2.15275,9.5,96,106,16.8
'2004-07-29 14:00:00',2.15275,7.1,83,95,19.5
'2004-07-29 15:00:00',2.15275,12.3,120,137,16.1
'2004-07-29 16:00:00',2.15275,11.7,108,129,16.5
'2004-07-29 17:00:00',2.15275,12.8,115,135,18.1
'2004-07-29 18:00:00',2.15275,14,102,127,19.8
'2004-07-29 19:00:00',2.15275,13.9,118,122,24.9
'2004-07-29 20:00:00',2.15275,11.7,107,118,28.1
'2004-07-29 21:00:00',2.15275,13.8,129,135,32.1
'2004-07-29 22:00:00',2.15275,14.8,133,134,40.5
'2004-07-29 23:00:00',2.15275,11.9,98,105,45.6
'2004-07-30 00:00:00',2.15275,11.1,110,104,46.1
'2004-07-30 01:00:00',2.15275,8,62,81,46.3
'2004-07-30 02:00:00',2.15275,5.6,55,69,51.3
'2004-07-30 03:00:00',2.15275,7.1,246.896735,113.091251,52.1
'2004-07-30 04:00:00',2.15275,3.5,35,51,51.2
'2004-07-30 05:00:00',2.15275,4.1,52,52,52.2
'2004-07-30 06:00:00',2.15275,4.9,36,48,49.9
'2004-07-30 07:00:00',2.15275,19.4,182,105,50.9
'2004-07-30 08:00:00',2.15275,26.3,297,150,49.3
'2004-07-30 09:00:00',2.15275,22,237,160,46.6
'2004-07-30 10:00:00',2.15275,18.1,235,167,32.6
'2004-07-30 11:00:00',2.15275,12.1,158,141,26
'2004-07-30 12:00:00',2.15275,9.4,89,104,24.8
'2004-07-30 13:00:00',2.15275,10.1,80,101,21.8
'2004-07-30 14:00:00',2.15275,10.5,93,118,21.8
'2004-07-30 15:00:00',2.15275,10.8,96,121,18.7
'2004-07-30 16:00:00',2.15275,9.6,98,124,18.9
'2004-07-30 17:00:00',2.15275,13,104,127,21.8
'2004-07-30 18:00:00',2.15275,15.5,121,137,23.3
'2004-07-30 19:00:00',2.15275,16.5,116,137,28.7
'2004-07-30 20:00:00',2.15275,14.5,121,135,34.2
'2004-07-30 21:00:00',2.15275,13.2,114,118,38.9
'2004-07-30 22:00:00',2.15275,14.8,112,111,40.3
'2004-07-30 23:00:00',2.15275,10.7,81,85,41.6
'2004-07-31 00:00:00',2.15275,10.083105,220,158,49.234201
'2004-07-31 01:00:00',2.15275,6.4,81,77,46.8
'2004-07-31 02:00:00',2.15275,5.5,43,56,51.1
'2004-07-31 03:00:00',2.15275,5.2,246.896735,113.091251,56.5
'2004-07-31 04:00:00',2.15275,3.9,26,37,55.3
'2004-07-31 05:00:00',0.8,4.7,40,49,54.6
'2004-07-31 06:00:00',1.2,7.3,72,71,58.8
'2004-07-31 07:00:00',1,6.4,68,71,53.4
'2004-07-31 08:00:00',1.5,9.2,89,86,51
'2004-07-31 09:00:00',2.8,12.5,151,125,47.1
'2004-07-31 10:00:00',3.4,15.7,215,160,33.4
'2004-07-31 11:00:00',3.3,15.9,196,174,28
'2004-07-31 12:00:00',2.9,14.6,161,146,23.8
'2004-07-31 13:00:00',2.2,11.7,120,127,20.5
'2004-07-31 14:00:00',1.6,7.4,88,114,22
'2004-07-31 15:00:00',0.9,6.1,38,65,20
'2004-07-31 16:00:00',1.1,6.9,47,77,19.8
'2004-07-31 17:00:00',1,6.2,40,68,20.7
'2004-07-31 18:00:00',1.3,8.1,58,92,24.3
'2004-07-31 19:00:00',1.6,10.2,71,104,30.9
'2004-07-31 20:00:00',1.8,10.7,90,114,34.5
'2004-07-31 21:00:00',2.2,13,95,105,37.7
'2004-07-31 22:00:00',1.8,11.4,85,85,42.3
'2004-07-31 23:00:00',2.3,13.3,119,92,44.6
'2004-08-01 00:00:00',2,11.2,106,82,47.5
'2004-08-01 01:00:00',1.8,9.8,77,70,50.7
'2004-08-01 02:00:00',0.9,6.2,28,40,53.9
'2004-08-01 03:00:00',0.5,3.6,246.896735,113.091251,58.7
'2004-08-01 04:00:00',0.6,4,21,26,63.6
'2004-08-01 05:00:00',0.4,2.6,17,21,59.4
'2004-08-01 06:00:00',0.4,2.6,24,30,62
'2004-08-01 07:00:00',0.4,2.9,19,21,63.1
'2004-08-01 08:00:00',0.8,4.2,39,35,60.7
'2004-08-01 09:00:00',0.8,5.5,46,36,52.4
'2004-08-01 10:00:00',0.9,5.8,53,48,37.3
'2004-08-01 11:00:00',0.7,4.5,32,39,31.3
'2004-08-01 12:00:00',0.6,4.3,30,34,28.2
'2004-08-01 13:00:00',0.5,3.5,24,33,20.2
'2004-08-01 14:00:00',0.6,3.5,34,42,18.5
'2004-08-01 15:00:00',0.7,3.9,63,85,17.7
'2004-08-01 16:00:00',0.9,4.7,69,92,19.1
'2004-08-01 17:00:00',0.9,5.3,61,84,19.8
'2004-08-01 18:00:00',1.2,6.4,73,100,24.6
'2004-08-01 19:00:00',1.4,8,75,95,32.7
'2004-08-01 20:00:00',1.5,9.2,69,77,38.7
'2004-08-01 21:00:00',1.7,9.1,71,85,42.7
'2004-08-01 22:00:00',1.7,9.1,73,83,52.6
'2004-08-01 23:00:00',1.7,9.5,86,88,55.5
'2004-08-02 00:00:00',1.9,9.1,65,68,57.1
'2004-08-02 01:00:00',1.2,5,74,97,60.1
'2004-08-02 02:00:00',0.7,3.7,45,51,61.6
'2004-08-02 03:00:00',0.3,2.2,246.896735,113.091251,62.8
'2004-08-02 04:00:00',0.2,1.6,2,5,61.8
'2004-08-02 05:00:00',0.4,2.7,29,35,62.4
'2004-08-02 06:00:00',0.8,5.6,42,56,62.7
'2004-08-02 07:00:00',1.9,13,146,110,58.9
'2004-08-02 08:00:00',2.15275,17.8,246.896735,113.091251,54.4
'2004-08-02 09:00:00',1.9,11.5,163,124,50.7
'2004-08-02 10:00:00',1.9,11.1,144,115,36.9
'2004-08-02 11:00:00',1.9,11,125,119,32.7
'2004-08-02 12:00:00',1.7,10.7,90,107,29.2
'2004-08-02 13:00:00',1.4,8.5,76,99,25.6
'2004-08-02 14:00:00',1.2,8.7,73,95,26.4
'2004-08-02 15:00:00',1.4,9.4,73,105,23.8
'2004-08-02 16:00:00',1.4,9.5,80,117,22.2
'2004-08-02 17:00:00',1.9,12.9,121,157,22.7
'2004-08-02 18:00:00',2.2,13.7,129,173,25.7
'2004-08-02 19:00:00',1.9,12.2,103,139,32.2
'2004-08-02 20:00:00',1.7,11.8,87,116,38.2
'2004-08-02 21:00:00',1.2,9.9,58,91,43.5
'2004-08-02 22:00:00',0.3,10.7,64,98,46.2
'2004-08-02 23:00:00',0.1,9.4,58,93,49.4
'2004-08-03 00:00:00',0.1,8.1,44,74,52.2
'2004-08-03 01:00:00',2.15275,6.6,28,50,52.3
'2004-08-03 02:00:00',2.15275,3.3,19,36,47.4
'2004-08-03 03:00:00',2.15275,1.7,246.896735,113.091251,45.2
'2004-08-03 04:00:00',2.15275,2.3,48,55,50.9
'2004-08-03 05:00:00',2.15275,2.5,77,86,47.2
'2004-08-03 06:00:00',2.15275,3.2,110,137,48.3
'2004-08-03 07:00:00',2.15275,19.3,282,140,51.5
'2004-08-03 08:00:00',2.15275,21.3,275,142,48.6
'2004-08-03 09:00:00',2.15275,17.2,253,185,45.5
'2004-08-03 10:00:00',2.15275,15.2,211,173,36.9
'2004-08-03 11:00:00',2.15275,10.6,176,158,32.1
'2004-08-03 12:00:00',2.15275,12.3,153,127,35.1
'2004-08-03 13:00:00',2.15275,10.5,144,111,32.4
'2004-08-03 14:00:00',2.15275,9.3,127,114,30.9
'2004-08-03 15:00:00',2.15275,9.3,112,109,28.7
'2004-08-03 16:00:00',2.15275,11,246.896735,113.091251,24.7
'2004-08-03 17:00:00',2.15275,12.1,148,137,24.4
'2004-08-03 18:00:00',2.15275,13.7,140,134,28.9
'2004-08-03 19:00:00',2.15275,12.9,125,114,37.5
'2004-08-03 20:00:00',2.15275,10.3,111,100,45
'2004-08-03 21:00:00',2.15275,9.5,102,92,48.9
'2004-08-03 22:00:00',2.15275,10.3,108,97,48.8
'2004-08-03 23:00:00',2.15275,11.2,132,111,49
'2004-08-04 00:00:00',2.15275,9.2,104,89,51.5
'2004-08-04 01:00:00',2.15275,8,92,87,51.5
'2004-08-04 02:00:00',2.15275,5.8,78,69,53.3
'2004-08-04 03:00:00',2.15275,4,246.896735,113.091251,55.1
'2004-08-04 04:00:00',2.15275,3,246.896735,113.091251,51.8
'2004-08-04 05:00:00',2.15275,3,246.896735,113.091251,50.9
'2004-08-04 06:00:00',2.15275,7.8,246.896735,113.091251,57
'2004-08-04 07:00:00',2.15275,19.3,246.896735,113.091251,52.8
'2004-08-04 08:00:00',2.15275,26,246.896735,113.091251,47.6
'2004-08-04 09:00:00',2.15275,10.6,246.896735,113.091251,42.1
'2004-08-04 10:00:00',2.15275,8.2,246.896735,113.091251,35.4
'2004-08-04 11:00:00',2.15275,9.9,246.896735,113.091251,30.6
'2004-08-04 12:00:00',2.15275,8.6,246.896735,113.091251,27.9
'2004-08-04 13:00:00',2.15275,8.7,246.896735,113.091251,25.7
'2004-08-04 14:00:00',2.15275,6,246.896735,113.091251,23.6
'2004-08-04 15:00:00',2.15275,8,246.896735,113.091251,21.7
'2004-08-04 16:00:00',2.15275,7.6,246.896735,113.091251,22
'2004-08-04 17:00:00',2.15275,10.7,246.896735,113.091251,23.8
'2004-08-04 18:00:00',2.15275,8.7,246.896735,113.091251,33.2
'2004-08-04 19:00:00',2.15275,8,246.896735,113.091251,58.6
'2004-08-04 20:00:00',2.15275,7.2,246.896735,113.091251,46
'2004-08-04 21:00:00',2.15275,5.7,246.896735,113.091251,45.2
'2004-08-04 22:00:00',2.15275,5.5,246.896735,113.091251,52.7
'2004-08-04 23:00:00',2.15275,4.6,246.896735,113.091251,49.4
'2004-08-05 00:00:00',2.15275,6.6,246.896735,113.091251,53.6
'2004-08-05 01:00:00',2.15275,4.5,246.896735,113.091251,52.9
'2004-08-05 02:00:00',2.15275,3.8,246.896735,113.091251,54.4
'2004-08-05 03:00:00',2.15275,2.3,246.896735,113.091251,54.6
'2004-08-05 04:00:00',2.15275,2.1,246.896735,113.091251,57.1
'2004-08-05 05:00:00',2.15275,3.9,246.896735,113.091251,63.7
'2004-08-05 06:00:00',2.15275,6.5,246.896735,113.091251,64.1
'2004-08-05 07:00:00',2.15275,14.5,246.896735,113.091251,58
'2004-08-05 08:00:00',2.15275,15.1,246.896735,113.091251,50.4
'2004-08-05 09:00:00',2.15275,9,246.896735,113.091251,45.4
'2004-08-05 10:00:00',2.15275,11.4,246.896735,113.091251,36.7
'2004-08-05 11:00:00',2.15275,11.2,104,115,28.7
'2004-08-05 12:00:00',2.15275,10.2,98,108,27.2
'2004-08-05 13:00:00',2.15275,8.2,66,86,24.5
'2004-08-05 14:00:00',2.15275,6.6,60,84,30.8
'2004-08-05 15:00:00',2.15275,6.4,85,97,51.4
'2004-08-05 16:00:00',2.15275,7,90,102,69.1
'2004-08-05 17:00:00',2.15275,9.6,122,102,78.8
'2004-08-05 18:00:00',2.15275,9.4,117,99,78.5
'2004-08-05 19:00:00',2.15275,10.2,115,97,78.4
'2004-08-05 20:00:00',2.15275,7.7,127,101,80.9
'2004-08-05 21:00:00',2.15275,5.4,79,92,81.8
'2004-08-05 22:00:00',2.15275,5.5,61,70,70.1
'2004-08-05 23:00:00',2.15275,5.7,67,72,68.4
'2004-08-06 00:00:00',2.15275,7.2,93,80,72.6
'2004-08-06 01:00:00',2.15275,6.8,77,71,74.1
'2004-08-06 02:00:00',2.15275,5,60,69,72.8
'2004-08-06 03:00:00',2.15275,4.1,246.896735,113.091251,73.2
'2004-08-06 04:00:00',2.15275,3.4,45,55,75.5
'2004-08-06 05:00:00',0.7,4.4,65,57,75.5
'2004-08-06 06:00:00',1.2,7.7,94,56,74.9
'2004-08-06 07:00:00',2.3,13.6,205,72,75.9
'2004-08-06 08:00:00',3,19.1,240,84,74.9
'2004-08-06 09:00:00',2.9,16.3,237,97,66.2
'2004-08-06 10:00:00',2.6,14.2,245,107,61.2
'2004-08-06 11:00:00',2.6,15.6,206,117,48.4
'2004-08-06 12:00:00',2.6,14.4,156,120,36
'2004-08-06 13:00:00',2.1,10.5,126,110,29.8
'2004-08-06 14:00:00',1.7,10.2,108,104,33.4
'2004-08-06 15:00:00',1.9,10.7,102,110,33.3
'2004-08-06 16:00:00',2.5,11.6,110,111,43.5
'2004-08-06 17:00:00',1.1,7.9,57,64,40.6
'2004-08-06 18:00:00',2.1,11.7,109,92,45.2
'2004-08-06 19:00:00',2.6,14.6,151,114,49.9
'2004-08-06 20:00:00',2.6,13.2,153,116,54.6
'2004-08-06 21:00:00',1.7,9.8,103,94,58
'2004-08-06 22:00:00',1.5,8.8,76,77,59.9
'2004-08-06 23:00:00',1.8,10.4,93,74,63.5
'2004-08-07 00:00:00',1.4,8.5,75,62,65
'2004-08-07 01:00:00',1.2,6.4,57,57,64.9
'2004-08-07 02:00:00',0.7,3.4,32,45,58.6
'2004-08-07 03:00:00',0.6,2.6,246.896735,113.091251,63.3
'2004-08-07 04:00:00',0.7,2.9,42,49,67.1
'2004-08-07 05:00:00',0.5,2.3,37,45,61.2
'2004-08-07 06:00:00',0.6,3.3,44,44,63.4
'2004-08-07 07:00:00',0.9,5.1,51,43,62.6
'2004-08-07 08:00:00',1.2,7.7,74,51,61.8
'2004-08-07 09:00:00',2,10.5,115,84,56.2
'2004-08-07 10:00:00',1.9,10.9,109,96,41.9
'2004-08-07 11:00:00',1.7,8.4,80,88,34
'2004-08-07 12:00:00',1.2,6,57,67,29.8
'2004-08-07 13:00:00',1.1,6,56,64,24.7
'2004-08-07 14:00:00',1,4.7,43,54,25.2
'2004-08-07 15:00:00',1,5.3,43,56,21.1
'2004-08-07 16:00:00',1,5.8,51,68,21.8
'2004-08-07 17:00:00',1.2,6.5,46,67,29.5
'2004-08-07 18:00:00',1.6,8.4,71,95,33.4
'2004-08-07 19:00:00',1.6,8.3,65,86,37.4
'2004-08-07 20:00:00',1.6,8.4,78,93,41.7
'2004-08-07 21:00:00',1.3,6.4,51,68,47.4
'2004-08-07 22:00:00',1.9,10.3,84,95,49.4
'2004-08-07 23:00:00',1.9,10.9,89,93,51.3
'2004-08-08 00:00:00',1.5,7.4,65,69,54.1
'2004-08-08 01:00:00',1.1,5.8,43,55,55.1
'2004-08-08 02:00:00',0.8,4.5,32,39,57.3
'2004-08-08 03:00:00',0.9,4.6,246.896735,113.091251,61.8
'2004-08-08 04:00:00',0.6,2.4,22,33,61.2
'2004-08-08 05:00:00',0.6,2.4,21,29,61.3
'2004-08-08 06:00:00',0.7,2.6,27,36,61.7
'2004-08-08 07:00:00',0.6,2.8,31,38,58.4
'2004-08-08 08:00:00',1,4.5,46,47,56.6
'2004-08-08 09:00:00',1.2,5.2,62,64,51.3
'2004-08-08 10:00:00',1,4.2,43,49,45.9
'2004-08-08 11:00:00',1.3,4.8,53,64,52.4
'2004-08-08 12:00:00',1.4,4.6,87,79,68
'2004-08-08 13:00:00',0.8,3.6,36,45,40.3
'2004-08-08 14:00:00',0.6,2.6,21,30,38.9
'2004-08-08 15:00:00',0.7,3,27,35,37.3
'2004-08-08 16:00:00',0.8,3.6,29,37,32.1
'2004-08-08 17:00:00',0.9,4.1,38,46,31.1
'2004-08-08 18:00:00',1,5,41,54,32.1
'2004-08-08 19:00:00',1.5,6.5,66,79,38.8
'2004-08-08 20:00:00',1.5,7.3,63,79,46.1
'2004-08-08 21:00:00',1.7,8.1,88,98,50.6
'2004-08-08 22:00:00',1.9,10.4,87,93,54.7
'2004-08-08 23:00:00',1.7,9,86,89,56.4
'2004-08-09 00:00:00',1.2,6.5,49,57,60.4
'2004-08-09 01:00:00',1.1,6.3,40,51,61.6
'2004-08-09 02:00:00',0.8,4.4,27,39,63.5
'2004-08-09 03:00:00',0.5,2.8,246.896735,113.091251,65.1
'2004-08-09 04:00:00',2.15275,2.2,23,30,65.7
'2004-08-09 05:00:00',0.7,3.7,58,46,68
